match_id,team1,team2,elo_team1_pre,elo_team2_pre,elo_diff_pre,season
524915,Sydney Sixers,Brisbane Heat,1500.0,1500.0,0.0,2011
524916,Melbourne Stars,Sydney Thunder,1500.0,1500.0,0.0,2011
524918,Perth Scorchers,Hobart Hurricanes,1500.0,1500.0,0.0,2011
524917,Adelaide Strikers,Melbourne Renegades,1500.0,1500.0,0.0,2011
524919,Brisbane Heat,Melbourne Stars,1490.0,1490.0,0.0,2011
524920,Hobart Hurricanes,Sydney Sixers,1510.0,1510.0,0.0,2011
524921,Melbourne Renegades,Perth Scorchers,1490.0,1490.0,0.0,2011
524922,Sydney Thunder,Adelaide Strikers,1510.0,1510.0,0.0,2011
524923,Sydney Sixers,Melbourne Stars,1500.0,1500.0,0.0,2011
524924,Adelaide Strikers,Hobart Hurricanes,1500.0,1520.0,-20.0,2011
524925,Perth Scorchers,Brisbane Heat,1500.0,1480.0,20.0,2011
524926,Sydney Thunder,Melbourne Renegades,1520.0,1480.0,40.0,2011
524927,Hobart Hurricanes,Sydney Thunder,1529.4249887221547,1508.8537673247542,20.57122139740045,2012
524928,Melbourne Renegades,Sydney Sixers,1491.1462326752458,1510.0,-18.853767324754244,2012
524930,Melbourne Stars,Perth Scorchers,1490.0,1509.4249887221547,-19.424988722154694,2012
524933,Sydney Thunder,Sydney Sixers,1499.4451637518157,1499.4578769887073,-0.012713236891613633,2012
524934,Perth Scorchers,Adelaide Strikers,1518.8664744330495,1490.5750112778453,28.291463155204156,2012
524935,Hobart Hurricanes,Melbourne Stars,1538.8335922950932,1480.5585142891052,58.27507800598801,2012
524936,Adelaide Strikers,Sydney Sixers,1481.38751001415,1509.4575110723356,-28.070001058185653,2012
524938,Melbourne Renegades,Brisbane Heat,1501.6883556865384,1470.5750112778453,31.113344408693138,2012
524939,Brisbane Heat,Sydney Thunder,1481.4681391252684,1489.4455296681874,-7.977390542919011,2012
524941,Sydney Sixers,Perth Scorchers,1518.6513447751795,1528.0539756967448,-9.402630921565333,2012
524940,Hobart Hurricanes,Melbourne Renegades,1527.1718548312465,1490.7952278391153,36.37662699213115,2012
524942,Melbourne Stars,Adelaide Strikers,1492.220251752952,1472.193676311306,20.026575441645946,2012
524943,Perth Scorchers,Melbourne Stars,1517.783412274914,1501.6444781048228,16.13893417009126,2012
524944,Hobart Hurricanes,Sydney Sixers,1536.128660449279,1528.9219081970102,7.2067522522688705,2012
524945,Perth Scorchers,Sydney Sixers,1527.3192302243601,1539.1293054567868,-11.810075232426698,2012
571232,Melbourne Renegades,Melbourne Stars,1481.8384222210827,1492.1086601553768,-10.270237934294073,2012
571233,Sydney Sixers,Sydney Thunder,1548.7895150289535,1479.21596225239,69.57355277656347,2012
571234,Brisbane Heat,Hobart Hurricanes,1491.6977065410658,1525.9212631895025,-34.22355664843667,2012
571235,Perth Scorchers,Adelaide Strikers,1517.6590206521935,1462.7694499594352,54.8895706927583,2012
571236,Perth Scorchers,Melbourne Stars,1506.0921858326815,1481.8131450145345,24.279040818146996,2012
571237,Adelaide Strikers,Brisbane Heat,1474.3362847789472,1482.679566106113,-8.343281327165869,2012
571238,Sydney Thunder,Melbourne Renegades,1471.192106237826,1492.133937361925,-20.941831124099053,2012
571239,Melbourne Stars,Hobart Hurricanes,1492.5108167028686,1534.9394036244553,-42.42858692158666,2012
571240,Sydney Sixers,Perth Scorchers,1556.8133710435175,1495.3945141443473,61.41885689917012,2012
571241,Brisbane Heat,Perth Scorchers,1492.4394733154115,1507.144103710686,-14.704630395274535,2012
571242,Melbourne Renegades,Hobart Hurricanes,1501.5319119118421,1523.7242453311815,-22.19233341933932,2012
571243,Sydney Thunder,Adelaide Strikers,1461.794131687909,1464.5763775696487,-2.7822458817397546,2012
571245,Melbourne Renegades,Brisbane Heat,1512.1697913387056,1482.86245407314,29.307337265565593,2012
571247,Adelaide Strikers,Sydney Sixers,1474.4962998077085,1545.0637814771787,-70.56748166947023,2012
571248,Sydney Sixers,Hobart Hurricanes,1533.060162693008,1513.086365904318,19.973796788689924,2012
571249,Adelaide Strikers,Melbourne Stars,1486.4999185918794,1503.7259749961424,-17.22605640426309,2012
571250,Sydney Thunder,Brisbane Heat,1451.874209449849,1473.7039920113311,-21.829782561482034,2012
571251,Perth Scorchers,Melbourne Renegades,1516.7211229529576,1521.3282534005145,-4.607130447556983,2012
571252,Sydney Thunder,Sydney Sixers,1442.5016955953693,1522.4859031138326,-79.98420751846334,2012
571254,Melbourne Renegades,Adelaide Strikers,1511.1956572986037,1476.9953184807823,34.200338817821375,2013
571256,Perth Scorchers,Sydney Thunder,1526.8537190548684,1434.7640007223915,92.08971833247688,2013
571258,Melbourne Stars,Melbourne Renegades,1513.2305751072395,1520.214459558405,-6.9838844511655225,2013
571259,Brisbane Heat,Sydney Sixers,1483.076505865811,1530.2235979868103,-47.14709212099933,2013
571260,Melbourne Stars,Sydney Thunder,1503.4315603908092,1427.3541808815726,76.07737950923661,2013
571262,Adelaide Strikers,Perth Scorchers,1467.976516220981,1534.2635388956874,-66.28702267470635,2013
571264,Melbourne Renegades,Brisbane Heat,1530.0134742748353,1474.4252396277202,55.58823464711509,2013
571265,Perth Scorchers,Melbourne Stars,1542.3784623371778,1511.2762153081085,31.102247029069304,2013
571266,Perth Scorchers,Brisbane Heat,1551.4856513510722,1486.0116837331946,65.47396761787763,2013
654031,Melbourne Stars,Melbourne Renegades,1502.169026294214,1518.427030169361,-16.25800387514687,2013
654033,Sydney Sixers,Sydney Thunder,1538.874864224901,1419.5095259642733,119.36533826062782,2013
654037,Brisbane Heat,Perth Scorchers,1497.8741803456232,1539.6231547386435,-41.74897439302026,2013
654039,Perth Scorchers,Melbourne Renegades,1528.4272729867112,1507.959428455946,20.467844530765205,2013
654041,Sydney Thunder,Adelaide Strikers,1412.816054420478,1459.8615927794906,-47.04553835901265,2013
654043,Brisbane Heat,Hobart Hurricanes,1509.0700620975556,1523.6606254834933,-14.590563385937685,2013
654045,Sydney Sixers,Melbourne Stars,1545.5683357686964,1512.636628007629,32.9317077610674,2013
654047,Melbourne Renegades,Brisbane Heat,1498.5478598120615,1499.4897655713548,-0.9419057592933768,2013
654051,Hobart Hurricanes,Melbourne Renegades,1533.240922009694,1508.5749699726493,24.66595203704469,2014
654053,Sydney Thunder,Melbourne Stars,1404.1619182880186,1523.5816503503218,-119.41973206230318,2014
654055,Brisbane Heat,Sydney Sixers,1489.462655410767,1534.6233134260037,-45.16065801523678,2014
654057,Perth Scorchers,Sydney Thunder,1537.8388416305957,1397.4698410846484,140.3690005459473,2014
654059,Melbourne Renegades,Melbourne Stars,1519.2837227905416,1530.273727553692,-10.99000476315041,2014
654061,Adelaide Strikers,Sydney Sixers,1468.51572891195,1543.3307564955078,-74.81502758355782,2014
654063,Perth Scorchers,Hobart Hurricanes,1544.005055226133,1522.5321691918018,21.472886034331168,2014
654065,Sydney Thunder,Brisbane Heat,1391.303627489111,1480.755212341263,-89.45158485215188,2014
654067,Melbourne Stars,Adelaide Strikers,1539.95751524652,1460.6364014587577,79.32111378776221,2014
654071,Hobart Hurricanes,Sydney Thunder,1513.1494228196389,1383.8228321101465,129.3265907094924,2014
654073,Brisbane Heat,Melbourne Stars,1488.2360077202275,1547.7133264973431,-59.47731877711567,2014
654075,Melbourne Renegades,Sydney Thunder,1509.5999350977136,1377.3822555561003,132.21767954161328,2014
654077,Sydney Sixers,Hobart Hurricanes,1551.2100839487,1519.589999373685,31.62008457501497,2014
654079,Perth Scorchers,Adelaide Strikers,1553.387801598296,1452.8805902079346,100.50721139036136,2014
654081,Adelaide Strikers,Brisbane Heat,1445.6953378098503,1479.9313734592188,-34.23603564936843,2014
654083,Melbourne Renegades,Sydney Sixers,1495.9680582653418,1560.3024891841158,-64.33443091877393,2014
654085,Melbourne Stars,Hobart Hurricanes,1556.0179607583518,1510.4975941382693,45.52036662008254,2014
654087,Adelaide Strikers,Melbourne Renegades,1436.6775530855464,1487.7988748814457,-51.12132179589935,2014
654089,Hobart Hurricanes,Brisbane Heat,1501.8003299768293,1488.9491581835227,12.851171793306548,2014
654091,Sydney Thunder,Sydney Sixers,1391.014132388472,1568.4716725680119,-177.45754017953982,2014
654093,Melbourne Stars,Perth Scorchers,1564.7152249197918,1560.5730539963802,4.142170923411641,2014
654095,Melbourne Stars,Hobart Hurricanes,1574.5960093052977,1511.4306121150203,63.16539719027742,2014
654097,Sydney Sixers,Perth Scorchers,1573.7662711018893,1550.6922696108743,23.074001491014997,2014
654099,Perth Scorchers,Hobart Hurricanes,1561.3554180858855,1523.228889140162,38.12652894572352,2014
756735,Adelaide Strikers,Melbourne Stars,1428.1384156878296,1562.797732280156,-134.65931659232638,2014
756737,Sydney Sixers,Melbourne Renegades,1563.103122626878,1496.3380122791625,66.76511034771556,2014
756739,Melbourne Stars,Hobart Hurricanes,1549.1050055670053,1514.321875053917,34.78313051308828,2014
756741,Sydney Thunder,Brisbane Heat,1385.7195338545946,1479.3188760453318,-93.59934219073716,2014
756743,Perth Scorchers,Adelaide Strikers,1570.2624321721305,1441.8311424009803,128.4312897711502,2014
756745,Hobart Hurricanes,Sydney Sixers,1525.3196826457272,1571.2047780292028,-45.88509538347557,2014
756747,Perth Scorchers,Melbourne Renegades,1556.7255333878563,1488.2363568768378,68.48917651101851,2014
756749,Sydney Thunder,Sydney Sixers,1398.3502035512988,1579.891724027128,-181.5415204758292,2014
756751,Brisbane Heat,Melbourne Stars,1466.6882063486275,1538.107197975195,-71.4189916265675,2014
756753,Sydney Sixers,Perth Scorchers,1585.0953094642975,1564.779399843093,20.315909621204582,2014
756755,Melbourne Renegades,Sydney Thunder,1480.1824904216012,1393.1466181141293,87.03587230747189,2014
756757,Adelaide Strikers,Hobart Hurricanes,1455.3680411852545,1516.632736647802,-61.26469546254748,2014
756759,Perth Scorchers,Sydney Thunder,1575.36347319083,1385.6005923661414,189.76288082468864,2015
756761,Hobart Hurricanes,Brisbane Heat,1504.8874487147925,1478.715338078328,26.172110636464595,2015
756763,Melbourne Renegades,Melbourne Stars,1487.728516169589,1526.0800662454947,-38.35155007590561,2015
756765,Brisbane Heat,Adelaide Strikers,1469.4672103429532,1467.113329118264,2.353881224689303,2015
756769,Adelaide Strikers,Perth Scorchers,1477.18107822942,1560.3869447994095,-83.20586656998944,2015
756789,Hobart Hurricanes,Melbourne Renegades,1514.1355764501673,1478.82790088725,35.30767556291721,2015
756773,Perth Scorchers,Brisbane Heat,1568.0368453394183,1459.399461231797,108.6373841076213,2015
756777,Melbourne Stars,Melbourne Renegades,1534.9806815278337,1489.840653521536,45.1400280062976,2015
756781,Brisbane Heat,Sydney Sixers,1452.4282255261849,1574.5112361165604,-122.08301059037558,2015
756779,Hobart Hurricanes,Perth Scorchers,1503.1228238158812,1575.0080810450304,-71.88525722914915,2015
756785,Melbourne Renegades,Brisbane Heat,1481.1326265884559,1445.8042417469837,35.32838484147214,2015
756787,Sydney Sixers,Adelaide Strikers,1581.1352198957616,1469.5311776894114,111.60404220635019,2015
756797,Brisbane Heat,Hobart Hurricanes,1436.817584325053,1495.1628207693236,-58.34523644427054,2015
756791,Sydney Thunder,Melbourne Stars,1400.577120757562,1543.6887084609139,-143.11158770335192,2015
756793,Melbourne Renegades,Adelaide Strikers,1490.1192840103865,1482.6372944122134,7.481989598173186,2015
756795,Melbourne Stars,Perth Scorchers,1549.7877908503608,1582.968084091588,-33.18029324122722,2015
756775,Sydney Sixers,Sydney Thunder,1568.0291031729596,1394.478038368115,173.5510648048446,2015
756799,Adelaide Strikers,Sydney Sixers,1492.8526101003304,1573.4117064554182,-80.55909635508783,2015
756801,Perth Scorchers,Melbourne Stars,1572.015971262024,1560.7399036799247,11.276067582099358,2015
756803,Perth Scorchers,Sydney Sixers,1581.6915338538179,1581.1337074472924,0.5578264065254643,2015
897697,Adelaide Strikers,Melbourne Stars,1485.1306091084562,1551.064341088131,-65.9337319796748,2015
897699,Brisbane Heat,Melbourne Renegades,1448.481285284178,1479.9039683222695,-31.422683038091463,2015
897701,Sydney Sixers,Hobart Hurricanes,1571.1497629680982,1483.4991198101986,87.6506431578996,2015
897705,Perth Scorchers,Adelaide Strikers,1591.675478333012,1497.005876606376,94.66960172663607,2015
897707,Hobart Hurricanes,Brisbane Heat,1475.9697157922296,1439.383244887375,36.58647090485465,2015
897709,Melbourne Renegades,Sydney Sixers,1489.0020087190726,1578.6791669860672,-89.67715826699464,2015
897711,Perth Scorchers,Brisbane Heat,1579.0161592026675,1430.4324129572256,148.58374624544194,2015
897713,Sydney Sixers,Melbourne Stars,1586.1538828765354,1539.1890735902111,46.964809286324225,2015
897715,Sydney Thunder,Adelaide Strikers,1389.0954350856564,1509.6651957367205,-120.56976065106414,2015
897717,Brisbane Heat,Hobart Hurricanes,1424.466038386613,1484.920547722379,-60.45450933576603,2015
897719,Melbourne Renegades,Perth Scorchers,1481.5272928286045,1584.98253377328,-103.45524094467555,2015
897721,Adelaide Strikers,Sydney Sixers,1496.3278267776366,1574.8103005618289,-78.48247378419228,2015
897723,Hobart Hurricanes,Sydney Thunder,1493.197877680044,1402.4328040447404,90.76507363530368,2016
897727,Perth Scorchers,Sydney Sixers,1592.0898456666139,1562.589046509375,29.500799157238816,2016
897725,Melbourne Stars,Melbourne Renegades,1550.5326559049176,1474.4199809352706,76.11267496964706,2016
897729,Brisbane Heat,Sydney Thunder,1416.188708428948,1394.9873807862125,21.201327642735578,2016
897731,Hobart Hurricanes,Melbourne Renegades,1500.6433009385719,1466.5762946887062,34.0670062498657,2016
897733,Adelaide Strikers,Perth Scorchers,1508.5490808300904,1601.2427791410025,-92.69369831091217,2016
897735,Melbourne Stars,Hobart Hurricanes,1558.376342151482,1489.665904014451,68.71043813703113,2016
897737,Sydney Thunder,Perth Scorchers,1385.596847740582,1588.6363886504744,-203.03954090989237,2016
897739,Brisbane Heat,Adelaide Strikers,1425.5792414745786,1521.1554713206185,-95.57622984603995,2016
897741,Melbourne Renegades,Melbourne Stars,1477.5536916128272,1566.424082145202,-88.87039053237481,2016
897743,Hobart Hurricanes,Perth Scorchers,1481.618164020731,1593.3778656185261,-111.75970159779513,2016
897745,Sydney Sixers,Brisbane Heat,1553.4361130349864,1418.2627931662917,135.17331986869476,2016
897747,Sydney Thunder,Melbourne Renegades,1380.8553707725303,1470.0572231582737,-89.20185238574345,2016
897749,Adelaide Strikers,Hobart Hurricanes,1528.4719196289054,1474.7283281658822,53.74359146302322,2016
897751,Melbourne Stars,Brisbane Heat,1573.9205505997554,1431.9682897256569,141.95226087409856,2016
897753,Sydney Sixers,Sydney Thunder,1539.7306164756212,1373.3678424682853,166.36277400733593,2016
897757,Melbourne Renegades,Adelaide Strikers,1477.5447514625187,1536.9372755164527,-59.39252405393404,2016
897759,Adelaide Strikers,Sydney Thunder,1545.2442803148435,1387.8209079846292,157.4233723302143,2016
897761,Melbourne Stars,Perth Scorchers,1560.047960187103,1600.267701473375,-40.21974128627198,2016
897763,Melbourne Stars,Sydney Thunder,1571.2004339751525,1402.0653539901436,169.13507998500882,2016
1023581,Sydney Thunder,Sydney Sixers,1416.5821621784178,1525.2775509592773,-108.6953887808595,2016
1023583,Adelaide Strikers,Brisbane Heat,1530.9998343093291,1445.8408801383093,85.15895417101979,2016
1023585,Melbourne Renegades,Sydney Thunder,1469.2377466641278,1409.6124427538884,59.62530391023938,2016
1023587,Sydney Sixers,Hobart Hurricanes,1532.2472703838066,1466.262972278335,65.98429810547168,2016
1023589,Perth Scorchers,Adelaide Strikers,1589.1152276853254,1518.5966957995622,70.5185318857632,2016
1023591,Hobart Hurricanes,Melbourne Stars,1478.139643966652,1556.6836257868783,-78.54398182022624,2016
1023593,Sydney Sixers,Perth Scorchers,1520.3705986954894,1597.1129612677055,-76.74236257221605,2016
1023595,Sydney Thunder,Brisbane Heat,1401.3119451233001,1458.2440186480762,-56.932073524776115,2016
1023597,Melbourne Renegades,Perth Scorchers,1477.5382442947162,1584.9393731214668,-107.40112882675066,2016
1023599,Brisbane Heat,Hobart Hurricanes,1466.6198925305002,1470.3625809482812,-3.7426884177809825,2016
1023601,Adelaide Strikers,Sydney Sixers,1510.5989622171821,1532.544186841728,-21.945224624545972,2016
1023603,Melbourne Stars,Melbourne Renegades,1564.4606888052492,1470.534655681757,93.92603312349229,2017
1023605,Perth Scorchers,Sydney Thunder,1591.942961734426,1392.9360712408761,199.00689049354992,2017
1023607,Hobart Hurricanes,Adelaide Strikers,1460.254861882947,1521.229757900527,-60.97489601758002,2017
1023609,Brisbane Heat,Sydney Sixers,1476.7276115958346,1521.9133911583833,-45.18577956254876,2017
1023611,Sydney Thunder,Melbourne Stars,1388.1101088769028,1551.821269076538,-163.7111601996353,2017
1023613,Perth Scorchers,Brisbane Heat,1596.7689240983993,1468.0208794958135,128.74804460258588,2017
1023615,Adelaide Strikers,Hobart Hurricanes,1509.4925581692546,1471.9920616142192,37.5004965550354,2017
1023617,Melbourne Renegades,Melbourne Stars,1483.174075410468,1537.429596582056,-54.25552117158804,2017
1023619,Hobart Hurricanes,Sydney Thunder,1463.0672406338997,1402.5017813713848,60.56545926251488,2017
1023621,Sydney Sixers,Melbourne Renegades,1530.6201232584044,1474.723103763845,55.897019494559345,2017
1023623,Melbourne Stars,Adelaide Strikers,1545.880568228679,1518.4173791495741,27.46318907910495,2017
1023625,Brisbane Heat,Perth Scorchers,1481.5657521463902,1583.2240514478226,-101.65829930143241,2017
1023627,Melbourne Renegades,Hobart Hurricanes,1466.3182105058747,1451.3414721334832,14.976738372391537,2017
1023629,Sydney Sixers,Sydney Thunder,1539.0250165163748,1414.2275498718013,124.79746664457343,2017
1023631,Perth Scorchers,Melbourne Stars,1590.3788263081378,1555.0917563014054,35.28707000673239,2017
1023633,Adelaide Strikers,Melbourne Renegades,1509.2061910768475,1455.8874121238352,53.31877895301227,2017
1023635,Melbourne Stars,Brisbane Heat,1566.103921939571,1474.410977286075,91.69294465349594,2017
1023637,Sydney Thunder,Adelaide Strikers,1427.6726062468058,1497.6834883219544,-70.01088207514863,2017
1023639,Brisbane Heat,Melbourne Renegades,1486.9905004089776,1467.4101148787283,19.58038553024926,2017
1023641,Hobart Hurricanes,Perth Scorchers,1461.7722705155227,1579.3666606699724,-117.59439015444968,2017
1023643,Melbourne Stars,Sydney Sixers,1553.5243988166683,1525.5799601413703,27.944438675297988,2017
1023645,Perth Scorchers,Melbourne Stars,1586.1056076147054,1542.7218231124778,43.38378450222763,2017
1023649,Perth Scorchers,Sydney Sixers,1594.8633716007225,1536.3825358455608,58.480835755161706,2017
1114856,Sydney Thunder,Sydney Sixers,1419.6608430126541,1528.0500313926527,-108.38918837999859,2017
1114857,Brisbane Heat,Melbourne Stars,1476.4275275038726,1533.9640591264606,-57.53653162258797,2017
1114858,Hobart Hurricanes,Melbourne Renegades,1455.0333235707897,1477.9730877838333,-22.939764213043645,2017
1114859,Adelaide Strikers,Sydney Thunder,1505.695251556106,1432.6831175729967,73.01213398310938,2017
1114860,Sydney Sixers,Perth Scorchers,1515.0277568323102,1603.1958760536306,-88.16811922132047,2017
1114861,Melbourne Renegades,Brisbane Heat,1487.3137860755746,1488.0685876079513,-0.7548015323766322,2017
1114862,Perth Scorchers,Melbourne Stars,1610.7113001840762,1522.322999022382,88.38830116169424,2017
1114863,Brisbane Heat,Sydney Thunder,1478.046862707672,1424.7541782099456,53.29268449772644,2017
1114864,Sydney Sixers,Adelaide Strikers,1507.5123327018646,1513.6241909191572,-6.111858217292593,2017
1114865,Melbourne Renegades,Perth Scorchers,1497.3355109758538,1618.220779117534,-120.88526814168017,2017
1114866,Hobart Hurricanes,Sydney Thunder,1445.6926252790483,1416.27614731188,29.416477967168248,2017
1114867,Adelaide Strikers,Brisbane Heat,1523.448295642422,1486.5248936057376,36.923402036684365,2017
1114869,Perth Scorchers,Sydney Sixers,1624.8753430186061,1497.6882279785998,127.18711504000635,2018
1114868,Sydney Thunder,Hobart Hurricanes,1427.1208042430183,1434.8479683479102,-7.727164104891926,2018
1114870,Melbourne Stars,Brisbane Heat,1514.8135200889242,1477.5836516070578,37.22986848186633,2018
1114871,Melbourne Renegades,Sydney Sixers,1490.6809470747817,1491.1937566723277,-0.5128095975460383,2018
1114872,Hobart Hurricanes,Adelaide Strikers,1444.6255993501195,1532.3895376411017,-87.7639382909822,2018
1114873,Brisbane Heat,Perth Scorchers,1488.6511307264543,1631.3698143248782,-142.71868359842392,2018
1114874,Melbourne Stars,Melbourne Renegades,1503.7460409695277,1500.695706910749,3.050334058778617,2018
1114875,Sydney Thunder,Adelaide Strikers,1417.343173240809,1519.9158800498014,-102.5727068089925,2018
