match_id,team1,team2,elo_team1_pre,elo_team2_pre,elo_diff_pre,season
1269638,Sydney Sixers,Melbourne Stars,1591.0297446448437,1487.109186737451,103.92055790739278,2021
1269639,Brisbane Heat,Sydney Thunder,1493.641634641486,1486.6914379338618,6.950196707624173,2021
1269640,Melbourne Renegades,Adelaide Strikers,1428.8192076111911,1502.8761452935241,-74.056937682333,2021
1269641,Sydney Sixers,Hobart Hurricanes,1598.124789069493,1488.9388143612882,109.18597470820487,2021
1269642,Perth Scorchers,Brisbane Heat,1520.8938287763538,1483.441618579328,37.452210197025806,2021
1269643,Adelaide Strikers,Melbourne Renegades,1490.7763206601696,1440.9190322445456,49.857288415624,2021
1269644,Melbourne Stars,Sydney Thunder,1480.0141423128016,1496.89145399602,-16.877311683218295,2021
1269646,Perth Scorchers,Adelaide Strikers,1529.8200235041477,1499.351082208539,30.4689412956086,2021
1269645,Hobart Hurricanes,Sydney Sixers,1481.9819130402916,1605.0816903904897,-123.09977735019811,2021
1269647,Sydney Thunder,Melbourne Stars,1486.4060676470635,1490.499528661758,-4.093461014694412,2021
1269648,Melbourne Renegades,Brisbane Heat,1432.3442706961762,1474.515423851534,-42.17115315535784,2021
1269649,Perth Scorchers,Hobart Hurricanes,1538.9452981480508,1495.3838330316169,43.561465116433965,2021
1269650,Melbourne Stars,Sydney Sixers,1500.3817148342137,1591.6797703991645,-91.2980555649508,2021
1269651,Sydney Thunder,Brisbane Heat,1476.5238814746078,1483.3075663437005,-6.783684869092667,2021
1269652,Perth Scorchers,Hobart Hurricanes,1547.6980273128129,1486.6311038668548,61.06692344595808,2021
1269653,Adelaide Strikers,Sydney Sixers,1490.225807564636,1599.1108599298623,-108.88505236522633,2021
1269654,Perth Scorchers,Melbourne Renegades,1555.958258873504,1423.5521282040097,132.40613066949436,2021
1269655,Brisbane Heat,Adelaide Strikers,1473.1123410057182,1483.2610450022323,-10.148703996514087,2021
1269656,Hobart Hurricanes,Melbourne Stars,1478.3708723061636,1492.9506253035158,-14.579752997352216,2021
1269658,Melbourne Renegades,Perth Scorchers,1417.188712705849,1562.3216743716648,-145.13296166581586,2021
1269657,Sydney Sixers,Sydney Thunder,1606.075622492266,1486.71910681259,119.3565156796758,2021
1269660,Melbourne Stars,Brisbane Heat,1482.5312324300269,1483.4043611374564,-0.8731287074294869,2021
1269659,Adelaide Strikers,Hobart Hurricanes,1472.9690248704942,1488.7902651796526,-15.821240309158384,2021
1269661,Sydney Thunder,Perth Scorchers,1480.0254090955707,1568.3715425061962,-88.3461334106255,2021
1269662,Brisbane Heat,Sydney Sixers,1473.3792305260356,1612.7693202092853,-139.3900896832497,2021
1269663,Hobart Hurricanes,Melbourne Renegades,1498.3352077761613,1411.1388445713176,87.19636320484369,2021
1269665,Sydney Thunder,Adelaide Strikers,1492.5147917234774,1463.4240822739855,29.090709449491897,2021
1269666,Brisbane Heat,Hobart Hurricanes,1467.1889568708452,1505.8768928908762,-38.687936020030975,2022
1269669,Sydney Thunder,Adelaide Strikers,1501.6794450033337,1454.2594289941292,47.42001600920457,2022
1269668,Perth Scorchers,Melbourne Stars,1555.8821598782895,1492.5563630414476,63.325796836841846,2022
1269670,Melbourne Stars,Melbourne Renegades,1484.3591070743757,1403.5971594566026,80.7619476177731,2022
1269675,Perth Scorchers,Sydney Sixers,1564.0794158453614,1618.9595938644757,-54.88017801911428,2022
1269672,Hobart Hurricanes,Adelaide Strikers,1494.767944249217,1445.6158744224908,49.15206982672612,2022
1269673,Perth Scorchers,Sydney Thunder,1575.6459869577177,1510.322999574972,65.32298738274562,2022
1269674,Brisbane Heat,Melbourne Renegades,1478.2979055125045,1415.8806932790594,62.41721223344507,2022
1269677,Sydney Thunder,Melbourne Renegades,1522.1813010305125,1427.6581241521765,94.52317687833602,2022
1269678,Brisbane Heat,Hobart Hurricanes,1466.5204746393874,1483.3625970366654,-16.84212239727799,2022
1269679,Sydney Sixers,Perth Scorchers,1607.3930227521194,1563.7876855021773,43.60533724994207,2022
1269680,Adelaide Strikers,Melbourne Stars,1457.0212216350424,1472.075573251919,-15.054351616876602,2022
1269681,Hobart Hurricanes,Sydney Thunder,1492.8782211355142,1529.525898740132,-36.64767760461791,2022
1269664,Perth Scorchers,Melbourne Stars,1575.0361994150637,1481.64254514844,93.3936542666238,2022
1269682,Sydney Sixers,Melbourne Renegades,1596.144508839233,1420.3135264425568,175.83098239667606,2022
1269683,Adelaide Strikers,Brisbane Heat,1447.4542497385214,1457.0048505405387,-9.550600802017243,2022
1269685,Melbourne Renegades,Melbourne Stars,1414.9823970656475,1474.267703514214,-59.285306448566416,2022
1269684,Hobart Hurricanes,Sydney Thunder,1483.9291314519244,1538.474988423722,-54.54585697179755,2022
1269686,Perth Scorchers,Adelaide Strikers,1582.4110410492897,1457.7290689088466,124.68197214044312,2022
1269676,Adelaide Strikers,Melbourne Stars,1471.1711952790547,1482.5777059887678,-11.406510709713075,2022
1269687,Sydney Sixers,Sydney Thunder,1601.4756382161422,1526.9178051059448,74.55783311019741,2022
1269688,Brisbane Heat,Melbourne Stars,1446.7300313702135,1472.249518123333,-25.51948675311951,2022
1269689,Sydney Sixers,Adelaide Strikers,1609.362036514152,1481.4993831444895,127.86265336966244,2022
1269690,Brisbane Heat,Perth Scorchers,1437.4632231815508,1568.9689146790815,-131.50569149753073,2022
1269691,Hobart Hurricanes,Melbourne Renegades,1495.4863147697015,1406.6723945910937,88.81392017860776,2022
1269692,Sydney Sixers,Brisbane Heat,1595.839465268387,1431.0772972163272,164.76216805205968,2022
1269693,Melbourne Stars,Hobart Hurricanes,1481.5163263119957,1502.984306762254,-21.46798045025821,2022
1269694,Sydney Thunder,Melbourne Renegades,1519.0314068079351,1399.1744025985413,119.85700420939384,2022
1269671,Adelaide Strikers,Hobart Hurricanes,1495.0219543902545,1492.3671937906468,2.654760599607698,2022
1269695,Perth Scorchers,Sydney Sixers,1575.354840644305,1601.4234091418414,-26.068568497536262,2022
1269696,Adelaide Strikers,Sydney Thunder,1504.9455457250149,1525.7122801497776,-20.766734424762717,2022
1269697,Adelaide Strikers,Sydney Sixers,1515.5425496006214,1590.6745002785244,-75.13195067790298,2022
1269698,Perth Scorchers,Sydney Sixers,1586.103749507622,1598.545117868521,-12.441368360898878,2022
1324624,Melbourne Stars,Sydney Thunder,1492.133439283603,1515.115276274171,-22.981836990568127,2022
1324625,Adelaide Strikers,Sydney Sixers,1507.671932010625,1588.1871794830038,-80.51524747237886,2022
1324626,Melbourne Renegades,Brisbane Heat,1392.4935292566988,1425.4933533428728,-32.99982408617393,2022
1324627,Melbourne Stars,Hobart Hurricanes,1482.7939466703585,1482.4436024558863,0.35034421447221575,2022
1324628,Adelaide Strikers,Sydney Thunder,1519.9487344045172,1524.4547688874154,-4.506034482898258,2022
1324629,Perth Scorchers,Sydney Sixers,1596.4616878931392,1575.9103770891115,20.551310804027707,2022
1324630,Sydney Thunder,Melbourne Renegades,1514.3250820608232,1403.4404945998135,110.88458746100969,2022
1324631,Hobart Hurricanes,Perth Scorchers,1472.4536861695394,1605.870862536635,-133.41717636709564,2022
1324632,Sydney Thunder,Adelaide Strikers,1501.2376870667445,1530.0784212311094,-28.840734164364903,2022
1324633,Brisbane Heat,Melbourne Renegades,1414.5463879997583,1416.5278895938923,-1.981501594133988,2022
1324634,Sydney Sixers,Hobart Hurricanes,1566.5012024456157,1486.1154957077308,80.3857067378849,2022
1324635,Perth Scorchers,Melbourne Stars,1592.2090529984437,1492.7838629567054,99.42519004173823,2022
1324636,Brisbane Heat,Adelaide Strikers,1404.6034195818145,1539.2502196001515,-134.646800018337,2022
1324637,Hobart Hurricanes,Melbourne Renegades,1478.3887625977443,1426.470858011836,51.91790458590822,2022
1324638,Melbourne Stars,Sydney Sixers,1485.5699098195607,1574.2279355556022,-88.65802573604151,2022
1324639,Adelaide Strikers,Perth Scorchers,1525.5578040217652,1599.4230061355884,-73.86520211382322,2022
1324640,Brisbane Heat,Sydney Thunder,1418.2958351602008,1492.0658886977023,-73.77005353750155,2022
1324641,Sydney Sixers,Melbourne Renegades,1581.7301341345205,1417.954151257467,163.7759828770536,2022
1324642,Sydney Thunder,Brisbane Heat,1499.973958539551,1410.3877653183522,89.58619322119876,2022
1324643,Melbourne Stars,Perth Scorchers,1478.0677112406424,1607.3284573770254,-129.26074613638298,2022
1324644,Melbourne Renegades,Sydney Sixers,1412.3473295326005,1587.336955859387,-174.9896263267865,2022
1324646,Melbourne Stars,Adelaide Strikers,1471.6254795229074,1517.652352780328,-46.026873257420675,2022
1324645,Sydney Thunder,Hobart Hurricanes,1507.4511258133298,1486.9054693521134,20.545656461216367,2022
1324647,Melbourne Renegades,Perth Scorchers,1406.9972413102935,1613.7706890947604,-206.77344778446695,2023
1324648,Brisbane Heat,Sydney Sixers,1402.9105980445734,1592.687044081694,-189.77644603712065,2023
1324649,Adelaide Strikers,Hobart Hurricanes,1506.3352886538148,1477.496132531495,28.839156122319764,2023
1324650,Melbourne Renegades,Melbourne Stars,1402.3330771161827,1482.9425436494207,-80.60946653323799,2023
1324652,Perth Scorchers,Sydney Thunder,1618.4348532888712,1516.8604626339481,101.57439065492304,2023
1324653,Hobart Hurricanes,Adelaide Strikers,1488.3242890542767,1495.5071321310331,-7.182843076756399,2023
1324654,Melbourne Stars,Sydney Sixers,1470.6631701490626,1577.7102219530616,-107.04705180399901,2023
1324655,Hobart Hurricanes,Melbourne Renegades,1478.530998447687,1414.6124506165409,63.91854783114604,2023
1324656,Brisbane Heat,Perth Scorchers,1417.8874201732058,1605.591847878132,-187.70442770492627,2023
1324657,Sydney Thunder,Sydney Sixers,1529.7034680446873,1584.7230895412297,-55.01962149654241,2023
1324658,Melbourne Stars,Hobart Hurricanes,1463.6503025608945,1466.7117532156344,-3.0614506547399287,2023
1324659,Adelaide Strikers,Melbourne Renegades,1505.300422737623,1426.4316958485933,78.86872688902963,2023
1324660,Brisbane Heat,Perth Scorchers,1412.8192432580756,1610.6600247932622,-197.84078153518658,2023
1324661,Adelaide Strikers,Melbourne Stars,1513.068602562858,1453.7384159134324,59.330186649425514,2023
1324662,Sydney Thunder,Perth Scorchers,1521.273953919344,1615.5106080121805,-94.23665409283649,2023
1324663,Brisbane Heat,Adelaide Strikers,1407.9686600391574,1501.37735020253,-93.40869016337251,2023
1324664,Melbourne Renegades,Melbourne Stars,1418.6635160233584,1465.4296682737604,-46.766152250402,2023
1324665,Sydney Thunder,Hobart Hurricanes,1513.921689238198,1476.6236398630965,37.29804937510153,2023
1324666,Sydney Sixers,Perth Scorchers,1593.152603666573,1622.8628726933264,-29.710269026753394,2023
1324667,Melbourne Stars,Brisbane Heat,1454.0917009802681,1420.5942213442388,33.49747963602931,2023
1324668,Sydney Sixers,Adelaide Strikers,1604.005655653689,1488.7517888974485,115.25386675624054,2023
1324669,Hobart Hurricanes,Perth Scorchers,1487.6930589838623,1612.0098207062103,-124.31676172234802,2023
1324670,Melbourne Renegades,Sydney Thunder,1430.0014833168507,1502.8522701174322,-72.85078680058155,2023
1324672,Brisbane Heat,Hobart Hurricanes,1431.5553799839631,1481.1259158418147,-49.57053585785161,2023
1324671,Adelaide Strikers,Perth Scorchers,1481.9525086255837,1618.576963848258,-136.62445522267421,2023
1324673,Sydney Sixers,Sydney Thunder,1610.8049359255538,1510.7856546605344,100.01928126501934,2023
1324674,Brisbane Heat,Melbourne Stars,1442.972531735864,1443.1305423405438,-0.15801060467970274,2023
1324675,Perth Scorchers,Melbourne Renegades,1624.8354910526982,1422.0680987737485,202.76739227894973,2023
1324676,Sydney Sixers,Hobart Hurricanes,1618.003124527258,1469.7087640899138,148.29436043734427,2023
1324677,Adelaide Strikers,Melbourne Renegades,1475.6939814211435,1417.3209524091615,58.373029011982,2023
1324678,Hobart Hurricanes,Brisbane Heat,1463.7354131548648,1452.9770796463365,10.758333508528267,2023
1324679,Melbourne Stars,Sydney Thunder,1433.1259944300714,1503.5874660588302,-70.46147162875877,2023
1324680,Brisbane Heat,Sydney Thunder,1443.2866304467027,1511.5867761772324,-68.30014573052972,2023
1324681,Sydney Sixers,Perth Scorchers,1623.976475462307,1629.5826374172852,-5.6061619549782336,2023
1324682,Melbourne Renegades,Brisbane Heat,1428.9854311509437,1455.2275287590937,-26.24209760815006,2023
1324683,Sydney Sixers,Brisbane Heat,1614.1378197715744,1464.4736535254297,149.66416624614476,2023
1324684,Brisbane Heat,Perth Scorchers,1478.533283718086,1639.4212931080178,-160.88800938993177,2023
1386094,Brisbane Heat,Melbourne Stars,1472.8591378023775,1425.1266843116691,47.732453490708394,2023
1386095,Sydney Sixers,Melbourne Renegades,1600.078189578918,1419.7393063846077,180.33888319431026,2023
1386098,Hobart Hurricanes,Sydney Sixers,1473.4258623544986,1605.3084706015618,-131.88260824706322,2023
1386099,Brisbane Heat,Sydney Thunder,1481.4938662395969,1499.6458778648414,-18.15201162524454,2023
1386100,Melbourne Stars,Perth Scorchers,1416.4919558744498,1645.0954390237264,-228.6034831492766,2023
1386101,Sydney Thunder,Adelaide Strikers,1489.1238958223923,1464.0295026793613,25.094393143031084,2023
1386102,Hobart Hurricanes,Perth Scorchers,1467.0493642403487,1649.3253055331927,-182.27594129284398,2023
1386103,Melbourne Renegades,Brisbane Heat,1414.509025361964,1492.015848282046,-77.50682292008196,2023
1386104,Sydney Sixers,Adelaide Strikers,1611.6849687157116,1474.7505240000407,136.9344447156709,2023
1386106,Melbourne Renegades,Hobart Hurricanes,1406.703566865316,1461.8620376265835,-55.15847076126761,2023
1386105,Melbourne Stars,Sydney Thunder,1412.2620893649835,1478.4028745017129,-66.14078513672939,2023
1386108,Perth Scorchers,Melbourne Renegades,1654.512632146958,1398.2779503299098,256.2346818170481,2023
1386107,Sydney Sixers,Melbourne Stars,1617.935825254837,1404.1431061162566,213.79271913858042,2023
1386109,Brisbane Heat,Sydney Thunder,1499.821306778694,1486.5218577504397,13.29944902825423,2023
1386110,Hobart Hurricanes,Melbourne Stars,1470.2876541619896,1419.6218918389036,50.66576232308603,2023
1386111,Adelaide Strikers,Melbourne Renegades,1468.4996674609154,1394.5542901257966,73.94537733511879,2023
1386113,Adelaide Strikers,Melbourne Stars,1456.402912419424,1431.0699197613742,25.33299265804976,2023
1386114,Sydney Thunder,Hobart Hurricanes,1476.9044598099379,1458.839626239519,18.06483357041884,2024
1386116,Melbourne Renegades,Melbourne Stars,1406.651045167288,1441.7977724868867,-35.14672731959877,2024
1386118,Perth Scorchers,Adelaide Strikers,1658.2362923510711,1445.6750596939114,212.56123265715974,2024
1386117,Sydney Sixers,Brisbane Heat,1602.45703953219,1509.4387047191958,93.01833481299423,2024
1386119,Melbourne Renegades,Hobart Hurricanes,1397.6592126376486,1469.3591058997877,-71.69989326213908,2024
1386120,Perth Scorchers,Adelaide Strikers,1662.7823602515234,1441.1289917934591,221.65336845806428,2024
1386121,Melbourne Stars,Sydney Sixers,1450.7896050165261,1589.841942123999,-139.0523371074728,2024
1386122,Brisbane Heat,Hobart Hurricanes,1522.053802127387,1477.3242226770888,44.72957945029816,2024
1386123,Sydney Thunder,Perth Scorchers,1466.3849801496692,1647.1472048097487,-180.76222466007948,2024
1386124,Hobart Hurricanes,Adelaide Strikers,1468.604577509986,1456.7641472352338,11.84043027475218,2024
1386125,Brisbane Heat,Perth Scorchers,1530.7734472944896,1652.368078614073,-121.59463131958341,2024
1386126,Hobart Hurricanes,Adelaide Strikers,1458.2639144051352,1467.1048103400847,-8.840895934949458,2024
1386127,Sydney Sixers,Sydney Thunder,1596.0405292050586,1461.1641063453449,134.87642285971378,2024
1386128,Perth Scorchers,Brisbane Heat,1639.0045228749427,1544.13700303362,94.86751984132275,2024
1386129,Melbourne Stars,Melbourne Renegades,1444.5910179354664,1389.6940958603475,54.89692207511894,2024
1386130,Sydney Thunder,Adelaide Strikers,1454.862228529867,1476.8504038077972,-21.988175277930168,2024
1386131,Hobart Hurricanes,Melbourne Stars,1448.5183209374227,1433.0239767213147,15.494344216107947,2024
1386132,Perth Scorchers,Sydney Sixers,1646.3399108638864,1602.3424070205365,43.99750384334993,2024
1386134,Sydney Sixers,Brisbane Heat,1613.6020308774416,1536.8016150446763,76.80041583276534,2024
1386135,Adelaide Strikers,Perth Scorchers,1486.2183768338382,1635.0802870069813,-148.8619101731431,2024
1386136,Brisbane Heat,Adelaide Strikers,1528.9767950984735,1500.2587036793468,28.718091419126722,2024
1386137,Brisbane Heat,Sydney Sixers,1538.1520992993198,1621.4268508236444,-83.27475152432453,2024
1443057,Melbourne Stars,Perth Scorchers,1423.4696443832015,1621.0399601614727,-197.57031577827115,2024
1443058,Melbourne Renegades,Sydney Sixers,1401.2611370744992,1609.0748782847195,-207.81374121022031,2024
1443059,Adelaide Strikers,Sydney Thunder,1491.0833994785005,1445.494255503826,45.58914397467447,2024
1443060,Melbourne Stars,Brisbane Heat,1418.613338452115,1550.5040718382447,-131.8907333861298,2024
1443061,Hobart Hurricanes,Melbourne Renegades,1458.072653275536,1396.618355860888,61.454297414647954,2024
1443062,Adelaide Strikers,Melbourne Stars,1479.778717714471,1412.2370434912345,67.54167422323644,2024
1443063,Perth Scorchers,Hobart Hurricanes,1625.8962660925592,1446.3220748915019,179.57419120105737,2024
1443064,Sydney Thunder,Sydney Sixers,1456.7989372678555,1613.7176594983307,-156.91872223047517,2024
1443065,Adelaide Strikers,Brisbane Heat,1487.8588364624309,1556.880366799125,-69.02153033669424,2024
1443066,Perth Scorchers,Melbourne Renegades,1611.1435673269589,1408.368934244922,202.77463308203687,2024
1443067,Melbourne Stars,Sydney Sixers,1404.1569247432747,1619.4851291028908,-215.32820435961617,2024
1443068,Perth Scorchers,Brisbane Heat,1595.890562790792,1564.9194956108845,30.97106717990755,2024
1443069,Hobart Hurricanes,Adelaide Strikers,1461.0747736571022,1479.8197076506715,-18.744933993569248,2024
1443070,Sydney Thunder,Melbourne Stars,1451.0314676632954,1399.6665643751214,51.36490328817399,2024
1443071,Brisbane Heat,Sydney Sixers,1555.8085609075529,1623.975489471044,-68.16692856349118,2024
1443072,Sydney Thunder,Melbourne Renegades,1459.5637445455518,1423.6219387810888,35.94180576446297,2024
1443073,Adelaide Strikers,Perth Scorchers,1469.28070796113,1605.0014974941237,-135.72078953299365,2024
1443075,Brisbane Heat,Melbourne Stars,1547.7457690885426,1391.134287492865,156.61148159567756,2025
1443074,Hobart Hurricanes,Sydney Sixers,1471.6137733466437,1632.0382812900543,-160.42450794341062,2025
1443076,Melbourne Renegades,Adelaide Strikers,1414.6527525889867,1462.9997904121053,-48.347037823118626,2025
1443078,Perth Scorchers,Sydney Thunder,1611.2824150431484,1468.532930737654,142.74948430549443,2025
1443079,Melbourne Renegades,Melbourne Stars,1406.0353793813294,1405.3595562559467,0.6758231253827489,2025
1443080,Adelaide Strikers,Hobart Hurricanes,1471.6171636197626,1485.9287769681116,-14.311613348349056,2025
1443081,Sydney Thunder,Brisbane Heat,1482.4250085425585,1533.520500325461,-51.0954917829024,2025
1443082,Perth Scorchers,Melbourne Renegades,1597.3903372382438,1396.0159276526877,201.37440958555612,2025
1443084,Melbourne Stars,Sydney Sixers,1415.3790079845885,1617.7232776685864,-202.34426968399794,2025
1443085,Sydney Thunder,Hobart Hurricanes,1473.885143555464,1495.5170884472898,-21.631944891825697,2025
1443086,Sydney Sixers,Perth Scorchers,1602.47924778619,1582.1665752573706,20.31267252881935,2025
1443087,Adelaide Strikers,Brisbane Heat,1462.0288521405844,1542.0603653125554,-80.03151317197103,2025
1443088,Melbourne Stars,Melbourne Renegades,1430.623037866985,1411.2396896335608,19.383348233424158,2025
1443089,Sydney Thunder,Perth Scorchers,1464.5069576934516,1572.750555751894,-108.24359805844233,2025
1443090,Melbourne Renegades,Hobart Hurricanes,1401.797009143676,1504.8952743093023,-103.09826516562634,2025
1443091,Adelaide Strikers,Sydney Sixers,1474.2924491086742,1611.8952672916666,-137.60281818299245,2025
1443092,Brisbane Heat,Hobart Hurricanes,1529.7967683444656,1512.0120038461332,17.78476449833238,2025
1443094,Brisbane Heat,Melbourne Renegades,1519.285328301558,1394.680279606845,124.60504869471288,2025
1443095,Adelaide Strikers,Perth Scorchers,1468.0581139536137,1559.7320893403648,-91.67397538675118,2025
1443096,Melbourne Stars,Hobart Hurricanes,1440.0657183568699,1522.523443889041,-82.45772553217103,2025
1443097,Hobart Hurricanes,Sydney Sixers,1510.1936986546182,1618.1296024467272,-107.935903792109,2025
1443098,Sydney Thunder,Melbourne Stars,1477.5254241049806,1452.3954635912926,25.129960513688047,2025
1443099,Sydney Sixers,Sydney Thunder,1605.1191874418391,1486.8033844025886,118.31580303925057,2025
1443100,Sydney Thunder,Hobart Hurricanes,1500.082980673607,1523.2041136595062,-23.121132985899294,2025
